ticker,episode,entry_date,entry_period_start,last_rebalance_date,last_period_start,exit_or_last_period_end,days_held_observed,days_held,months_held,average_weight,max_weight,min_weight,asset_compound_return_during_episode,gross_arithmetic_portfolio_contribution,winner,status,censoring_note
BSX,2,2025-02-28,2025-02-28,2025-05-30,2025-05-30,2025-06-30,122,122,4,0.0,0.0,0.0,0.03487814543453238,0.0,True,CLOSED,
GD,9,2025-02-28,2025-02-28,2026-07-31,2026-07-31,2026-08-31,549,549,18,0.0854546551728454,0.11055259776184806,0.0,0.47011083583005187,0.02612751853249167,True,CLOSED,
GILD,2,2025-02-28,2025-02-28,2025-04-30,2025-04-30,2025-05-30,91,91,3,0.0,0.0,0.0,-0.037004599928985304,0.0,False,CLOSED,
MELI,6,2025-02-28,2025-02-28,2025-07-31,2025-07-31,2025-08-29,182,182,6,0.0,0.0,0.0,0.1654388702109495,0.0,True,CLOSED,
MU,3,2025-02-28,2025-02-28,2025-02-28,2025-02-28,2025-03-31,31,31,1,0.0,0.0,0.0,-0.07198545403699119,0.0,False,CLOSED,
NEM,4,2025-02-28,2025-02-28,2026-03-31,2026-03-31,2026-04-30,426,426,14,0.10466817657801324,0.1488833168946523,0.0,1.5931371601822901,0.12520204132677565,True,CLOSED,
PM,1,2025-02-28,2025-02-28,2025-03-31,2025-03-31,2025-04-30,61,61,2,0.0036731592029887617,0.003673219605571252,0.0036730988004062717,0.10355488123045098,0.0003738834003850339,True,CLOSED,
RTX,3,2025-02-28,2025-02-28,2026-03-31,2026-03-31,2026-04-30,426,426,14,0.08692024974724487,0.09635609672742891,0.05239123559098624,0.3239341307739778,0.02648624082474989,True,CLOSED,
SLB,6,2025-02-28,2025-02-28,2025-03-31,2025-03-31,2025-04-30,61,61,2,0.0,0.0,0.0,-0.20187229664463224,0.0,False,CLOSED,
TMUS,9,2025-02-28,2025-02-28,2025-03-31,2025-03-31,2025-04-30,61,61,2,0.0,0.0,0.0,-0.08431905256890138,0.0,False,CLOSED,
V,2,2025-02-28,2025-02-28,2025-05-30,2025-05-30,2025-06-30,122,122,4,0.0,0.0,0.0,-0.021118810737415505,0.0,False,CLOSED,
AMGN,1,2025-03-31,2025-03-31,2025-04-30,2025-04-30,2025-05-30,60,60,2,0.0,0.0,0.0,-0.07501202385768446,0.0,False,CLOSED,
CHTR,13,2025-03-31,2025-03-31,2025-06-30,2025-06-30,2025-07-31,122,122,4,0.0,0.0,0.0,-0.2690961760405418,0.0,False,CLOSED,
NOC,9,2025-03-31,2025-03-31,2025-03-31,2025-03-31,2025-04-30,30,30,1,0.0,0.0,0.0,-0.04982326376256263,0.0,False,CLOSED,
VZ,7,2025-03-31,2025-03-31,2025-05-30,2025-05-30,2025-06-30,91,91,3,0.003271503534787498,0.009814510604362494,0.0,-0.04607584048645119,-0.00015404911237186172,False,CLOSED,
WM,1,2025-03-31,2025-03-31,2025-04-30,2025-04-30,2025-05-30,60,60,2,0.0,0.0,0.0,0.04086219575106864,0.0,True,CLOSED,
FCX,7,2025-04-30,2025-04-30,2025-06-30,2025-06-30,2025-07-31,92,92,3,0.0,0.0,0.0,0.11684715630878761,0.0,True,CLOSED,
JPM,6,2025-04-30,2025-04-30,2025-04-30,2025-04-30,2025-05-30,30,30,1,0.0,0.0,0.0,0.07922494182672324,0.0,True,CLOSED,
LMT,10,2025-04-30,2025-04-30,2025-05-30,2025-05-30,2025-06-30,61,61,2,0.010791638451794384,0.021583276903588768,0.0,-0.0305808170624019,-0.0008608607998827425,False,CLOSED,
MDLZ,2,2025-04-30,2025-04-30,2025-05-30,2025-05-30,2025-06-30,61,61,2,0.008067700316353385,0.01613540063270677,0.0,-0.010127621309673596,-1.1952825532181025e-05,False,CLOSED,
NOW,7,2025-04-30,2025-04-30,2025-06-30,2025-06-30,2025-07-31,92,92,3,0.0,0.0,0.0,-0.012450162799988895,0.0,False,CLOSED,
TM,9,2025-04-30,2025-04-30,2025-05-30,2025-05-30,2025-06-30,61,61,2,0.0,0.0,0.0,-0.09915284276137948,0.0,False,CLOSED,
AVGO,5,2025-05-30,2025-05-30,2025-08-29,2025-08-29,2025-09-30,123,123,4,0.0,0.0,0.0,0.36287021803672403,0.0,True,CLOSED,
KLAC,3,2025-05-30,2025-05-30,2026-07-31,2026-07-31,2026-08-31,458,458,15,0.1482518756223879,0.2303978458444611,0.0,1.3180687657513506,0.18507049108292092,True,CLOSED,
MPWR,2,2025-05-30,2025-05-30,2025-06-30,2025-06-30,2025-07-31,62,62,2,0.0,0.0,0.0,0.0745429279353631,0.0,True,CLOSED,
MU,4,2025-05-30,2025-05-30,2026-09-02,2026-08-31,2026-09-02,460,460,16,0.0019297788748689128,0.030876461997902605,0.0,9.121533203010628,-8.534362670564093e-05,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
NOC,10,2025-05-30,2025-05-30,2025-05-30,2025-05-30,2025-06-30,31,31,1,0.010505977434267849,0.010505977434267849,0.010505977434267849,0.03137574997908388,0.00032963292126348515,True,CLOSED,
PM,2,2025-05-30,2025-05-30,2025-06-30,2025-06-30,2025-07-31,62,62,2,0.0,0.0,0.0,-0.09158864622371365,0.0,False,CLOSED,
AMD,9,2025-06-30,2025-06-30,2025-09-30,2025-09-30,2025-10-31,123,123,4,0.0,0.0,0.0,0.8049330946696609,0.0,True,CLOSED,
AMZN,8,2025-06-30,2025-06-30,2025-08-29,2025-08-29,2025-09-30,92,92,3,0.0,0.0,0.0,0.0008204928896990982,0.0,True,CLOSED,
ARM,3,2025-06-30,2025-06-30,2025-06-30,2025-06-30,2025-07-31,31,31,1,0.0,0.0,0.0,-0.12591198714918306,0.0,False,CLOSED,
C,7,2025-06-30,2025-06-30,2026-01-30,2026-01-30,2026-02-27,242,242,8,0.0,0.0,0.0,0.2945253628511062,0.0,True,CLOSED,
DIS,7,2025-06-30,2025-06-30,2025-07-31,2025-07-31,2025-08-29,60,60,2,0.0,0.0,0.0,-0.04539960314352465,0.0,False,CLOSED,
EMR,2,2025-06-30,2025-06-30,2025-09-30,2025-09-30,2025-10-31,123,123,4,0.0,0.0,0.0,0.04680121058627851,0.0,True,CLOSED,
MAR,13,2025-06-30,2025-06-30,2025-06-30,2025-06-30,2025-07-31,31,31,1,0.0,0.0,0.0,-0.034332583639624215,0.0,False,CLOSED,
MPC,4,2025-06-30,2025-06-30,2025-06-30,2025-06-30,2025-07-31,31,31,1,0.0,0.0,0.0,0.024562048137157344,0.0,True,CLOSED,
NVDA,9,2025-06-30,2025-06-30,2025-10-31,2025-10-31,2025-11-28,151,151,5,0.0,0.0,0.0,0.12032403219112786,0.0,True,CLOSED,
AMGN,2,2025-07-31,2025-07-31,2025-07-31,2025-07-31,2025-08-29,29,29,1,0.0,0.0,0.0,-0.025042407643479425,0.0,False,CLOSED,
AZO,11,2025-07-31,2025-07-31,2025-09-30,2025-09-30,2025-10-31,92,92,3,0.0,0.0,0.0,-0.024931125335950988,0.0,False,CLOSED,
BAC,8,2025-07-31,2025-07-31,2025-07-31,2025-07-31,2025-08-29,29,29,1,0.0,0.0,0.0,0.07340810634862627,0.0,True,CLOSED,
BLK,1,2025-07-31,2025-07-31,2025-08-29,2025-08-29,2025-09-30,61,61,2,0.0,0.0,0.0,0.05412246256636277,0.0,True,CLOSED,
ETN,3,2025-07-31,2025-07-31,2025-07-31,2025-07-31,2025-08-29,29,29,1,0.0,0.0,0.0,-0.09248280947019016,0.0,False,CLOSED,
INTU,1,2025-07-31,2025-07-31,2025-07-31,2025-07-31,2025-08-29,29,29,1,0.0,0.0,0.0,-0.15045916491300626,0.0,False,CLOSED,
JPM,7,2025-07-31,2025-07-31,2025-08-29,2025-08-29,2025-09-30,61,61,2,0.0,0.0,0.0,0.0647785683027593,0.0,True,CLOSED,
NOC,11,2025-07-31,2025-07-31,2025-09-30,2025-09-30,2025-10-31,92,92,3,0.00435610192761524,0.0065341560410036165,0.0,0.011862484225448,-6.39126335617236e-05,True,CLOSED,
NUE,6,2025-07-31,2025-07-31,2025-07-31,2025-07-31,2025-08-29,29,29,1,0.0,0.0,0.0,0.039560970948256946,0.0,True,CLOSED,
ANET,7,2025-08-29,2025-08-29,2025-10-31,2025-10-31,2025-11-28,91,91,3,0.0,0.0,0.0,-0.042987991540004544,0.0,False,CLOSED,
FCX,8,2025-08-29,2025-08-29,2025-08-29,2025-08-29,2025-09-30,32,32,1,0.0,0.0,0.0,-0.11666666953055338,0.0,False,CLOSED,
HD,8,2025-08-29,2025-08-29,2025-08-29,2025-08-29,2025-09-30,32,32,1,0.0,0.0,0.0,-0.0038842260120928174,0.0,False,CLOSED,
LRCX,7,2025-08-29,2025-08-29,2026-03-31,2026-03-31,2026-04-30,244,244,8,0.0,0.0,0.0,1.5747377076667455,0.0,True,CLOSED,
MDB,4,2025-08-29,2025-08-29,2025-10-31,2025-10-31,2025-11-28,91,91,3,0.0,0.0,0.0,0.053103547237124626,0.0,True,CLOSED,
MPWR,3,2025-08-29,2025-08-29,2025-10-31,2025-10-31,2025-11-28,91,91,3,0.0,0.0,0.0,0.11056998667649354,0.0,True,CLOSED,
PNC,6,2025-08-29,2025-08-29,2025-09-30,2025-09-30,2025-10-31,63,63,2,0.0,0.0,0.0,-0.11998649776664416,0.0,False,CLOSED,
TM,10,2025-08-29,2025-08-29,2025-08-29,2025-08-29,2025-09-30,32,32,1,0.0,0.0,0.0,-0.017885649665054792,0.0,False,CLOSED,
ETN,4,2025-09-30,2025-09-30,2025-09-30,2025-09-30,2025-10-31,31,31,1,0.0,0.0,0.0,0.019532391606128963,0.0,True,CLOSED,
INTC,4,2025-09-30,2025-09-30,2025-09-30,2025-09-30,2025-10-31,31,31,1,0.0,0.0,0.0,0.19195238711935314,0.0,True,CLOSED,
LMT,11,2025-09-30,2025-09-30,2026-03-31,2026-03-31,2026-04-30,212,212,7,0.020262453692573144,0.05233218006204241,0.0,0.03757933448680806,-0.009216238519626158,True,CLOSED,
MPC,5,2025-09-30,2025-09-30,2025-10-31,2025-10-31,2025-11-28,59,59,2,0.0,0.0,0.0,0.005136402439347876,0.0,True,CLOSED,
NOW,8,2025-09-30,2025-09-30,2025-10-31,2025-10-31,2025-11-28,59,59,2,0.0,0.0,0.0,-0.11721435408554959,0.0,False,CLOSED,
PSX,3,2025-09-30,2025-09-30,2025-10-31,2025-10-31,2025-11-28,59,59,2,0.0,0.0,0.0,0.006910766151156045,0.0,True,CLOSED,
WMT,16,2025-09-30,2025-09-30,2026-04-30,2026-04-30,2026-05-29,241,241,8,0.023281428951074774,0.04462921793377903,0.0,0.12313218263168979,0.0007651464272334367,True,CLOSED,
AMZN,9,2025-10-31,2025-10-31,2025-10-31,2025-10-31,2025-11-28,28,28,1,0.0,0.0,0.0,-0.04504135592915348,0.0,False,CLOSED,
ARM,4,2025-10-31,2025-10-31,2025-10-31,2025-10-31,2025-11-28,28,28,1,0.0,0.0,0.0,-0.20174307082802156,0.0,False,CLOSED,
AVGO,6,2025-10-31,2025-10-31,2025-11-28,2025-11-28,2025-12-31,61,61,2,0.0,0.0,0.0,-0.06365824870401626,0.0,False,CLOSED,
FCX,9,2025-10-31,2025-10-31,2026-01-30,2026-01-30,2026-02-27,119,119,4,0.0,0.0,0.0,0.6326139229129284,0.0,True,CLOSED,
JPM,8,2025-10-31,2025-10-31,2025-11-28,2025-11-28,2025-12-31,61,61,2,0.0,0.0,0.0,0.03567757224775825,0.0,True,CLOSED,
QCOM,5,2025-10-31,2025-10-31,2025-11-28,2025-11-28,2025-12-31,61,61,2,0.0,0.0,0.0,-0.05444992358796308,0.0,False,CLOSED,
SLB,7,2025-10-31,2025-10-31,2026-03-31,2026-03-31,2026-04-30,181,181,6,0.0,0.0,0.0,0.5773710178016025,0.0,True,CLOSED,
UNH,11,2025-10-31,2025-10-31,2025-12-31,2025-12-31,2026-01-30,91,91,3,0.0021992164353366074,0.006597649306009822,0.0,-0.1599426316702699,-0.0008630046389159579,False,CLOSED,
AMD,10,2025-11-28,2025-11-28,2025-11-28,2025-11-28,2025-12-31,33,33,1,0.0,0.0,0.0,-0.015492093670292584,0.0,False,CLOSED,
AMGN,3,2025-11-28,2025-11-28,2026-02-27,2026-02-27,2026-03-31,123,123,4,0.0,0.0,0.0,0.018497119222179004,0.0,True,CLOSED,
BMY,7,2025-11-28,2025-11-28,2026-02-27,2026-02-27,2026-03-31,123,123,4,0.014461807958607166,0.028367471119048,0.0,0.23272358913385038,0.0030126122795594524,True,CLOSED,
FDX,10,2025-11-28,2025-11-28,2026-07-31,2026-07-31,2026-08-31,276,276,9,0.006238965231857912,0.007029559172347964,0.0,0.47382252105864464,0.0026718800582804215,True,CLOSED,
LLY,3,2025-11-28,2025-11-28,2026-01-30,2026-01-30,2026-02-27,91,91,3,0.0034535932147980986,0.007808249111892925,0.0,-0.02183229760789973,2.25840190558547e-05,False,CLOSED,
MAR,14,2025-11-28,2025-11-28,2026-02-27,2026-02-27,2026-03-31,123,123,4,0.0,0.0,0.0,0.07309950508437701,0.0,True,CLOSED,
MRK,15,2025-11-28,2025-11-28,2026-01-30,2026-01-30,2026-02-27,91,91,3,0.001375597142130193,0.0033262700088474255,0.0,0.1811504104938777,0.000446834756253759,True,CLOSED,
NOC,12,2025-11-28,2025-11-28,2026-02-27,2026-02-27,2026-03-31,123,123,4,0.014622798070499219,0.019497155237025512,0.0,0.19220618651703814,0.003943608164285438,True,CLOSED,
REGN,5,2025-11-28,2025-11-28,2025-12-31,2025-12-31,2026-01-30,63,63,2,0.00573840680380086,0.01147681360760172,0.0,-0.04965455865000579,-0.00045230994340347114,False,CLOSED,
VALE,9,2025-11-28,2025-11-28,2026-03-31,2026-03-31,2026-04-30,153,153,5,0.0,0.0,0.0,0.2973831130668283,0.0,True,CLOSED,
AMZN,10,2025-12-31,2025-12-31,2025-12-31,2025-12-31,2026-01-30,30,30,1,0.0,0.0,0.0,0.036738564502459825,0.0,True,CLOSED,
MDB,5,2025-12-31,2025-12-31,2025-12-31,2025-12-31,2026-01-30,30,30,1,0.0,0.0,0.0,-0.11522794345307819,0.0,False,CLOSED,
PNC,7,2025-12-31,2025-12-31,2026-01-30,2026-01-30,2026-02-27,58,58,2,0.0,0.0,0.0,0.01734302903307605,0.0,True,CLOSED,
TM,11,2025-12-31,2025-12-31,2026-02-27,2026-02-27,2026-03-31,90,90,3,0.0,0.0,0.0,-0.03723255774830836,0.0,False,CLOSED,
UPS,7,2025-12-31,2025-12-31,2026-02-27,2026-02-27,2026-03-31,90,90,3,0.009110224388534175,0.009112410043147076,0.009105854716585298,-0.008166197883368032,9.946694016034637e-05,False,CLOSED,
ADI,2,2026-01-30,2026-01-30,2026-01-30,2026-01-30,2026-02-27,28,28,1,0.0,0.0,0.0,0.14446089473988,0.0,True,CLOSED,
COST,13,2026-01-30,2026-01-30,2026-04-30,2026-04-30,2026-05-29,119,119,4,0.021797196088751133,0.038526895723813515,0.00769691085656487,0.01709120693881272,-0.0013418279811457986,True,CLOSED,
DOW,4,2026-01-30,2026-01-30,2026-04-30,2026-04-30,2026-05-29,119,119,4,0.0,0.0,0.0,0.22504540597587908,0.0,True,CLOSED,
RCL,3,2026-01-30,2026-01-30,2026-01-30,2026-01-30,2026-02-27,28,28,1,0.0,0.0,0.0,-0.042168497455051135,0.0,False,CLOSED,
TGT,8,2026-01-30,2026-01-30,2026-09-02,2026-08-31,2026-09-02,215,215,8,0.019765894111811858,0.04267989436665149,0.0,0.5488764456208708,0.007580377222698709,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
ASML,4,2026-02-27,2026-02-27,2026-02-27,2026-02-27,2026-03-31,32,32,1,0.0,0.0,0.0,-0.08943449240207935,0.0,False,CLOSED,
CAT,20,2026-02-27,2026-02-27,2026-02-27,2026-02-27,2026-03-31,32,32,1,0.0,0.0,0.0,-0.046268990652582276,0.0,False,CLOSED,
COP,5,2026-02-27,2026-02-27,2026-05-29,2026-05-29,2026-06-30,123,123,4,0.0072154909006821154,0.014439627778009712,0.0,-0.08372994955629331,-0.00262241559773373,False,CLOSED,
MDLZ,3,2026-02-27,2026-02-27,2026-05-29,2026-05-29,2026-06-30,123,123,4,0.006094996761987593,0.01630397387784699,0.0,-0.06073402999771804,-0.0009230529214214982,False,CLOSED,
STLD,7,2026-02-27,2026-02-27,2026-07-31,2026-07-31,2026-08-31,185,185,6,0.0,0.0,0.0,0.20447361484993865,0.0,True,CLOSED,
VZ,8,2026-02-27,2026-02-27,2026-05-29,2026-05-29,2026-06-30,123,123,4,0.07261211970715113,0.09104518908650158,0.04501566120887332,-0.1555644063025433,-0.013517864772959876,False,CLOSED,
WM,2,2026-02-27,2026-02-27,2026-04-30,2026-04-30,2026-05-29,91,91,3,0.015791554988670468,0.03760429492221883,0.0,-0.1219896614796665,-0.003292987412303481,False,CLOSED,
C,8,2026-03-31,2026-03-31,2026-06-30,2026-06-30,2026-07-31,122,122,4,0.0,0.0,0.0,0.16788636514694089,0.0,True,CLOSED,
KMI,3,2026-03-31,2026-03-31,2026-04-30,2026-04-30,2026-05-29,59,59,2,0.014452708877659622,0.028905417755319244,0.0,-0.07306886205744734,-0.0015741001154345319,False,CLOSED,
KR,12,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-04-30,30,30,1,0.03389983752099736,0.03389983752099736,0.03389983752099736,-0.059286910991452224,-0.0020098166497320626,False,CLOSED,
MPC,6,2026-03-31,2026-03-31,2026-09-02,2026-08-31,2026-09-02,155,155,6,0.001503401941749435,0.0022562423235510934,0.0,0.5848964354497839,0.0010869314699586115,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
MRVL,3,2026-03-31,2026-03-31,2026-07-31,2026-07-31,2026-08-31,153,153,5,0.0,0.0,0.0,1.13690052640895,0.0,True,CLOSED,
NUE,7,2026-03-31,2026-03-31,2026-09-02,2026-08-31,2026-09-02,155,155,6,0.023601877389655093,0.0349634685760049,0.0,0.561028927811583,0.0027741791660973168,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
PSX,4,2026-03-31,2026-03-31,2026-05-29,2026-05-29,2026-06-30,91,91,3,0.0005237583518411486,0.0015712750555234457,0.0,-0.07207152350362844,-6.101780309516258e-05,False,CLOSED,
WMB,5,2026-03-31,2026-03-31,2026-04-30,2026-04-30,2026-05-29,59,59,2,0.00468811826846969,0.00937623653693938,0.0,-0.019098645410307924,-0.00060452192463928,False,CLOSED,
AMD,11,2026-04-30,2026-04-30,2026-07-31,2026-07-31,2026-08-31,123,123,4,0.0,0.0,0.0,0.32787952886760285,0.0,True,CLOSED,
ARM,5,2026-04-30,2026-04-30,2026-06-30,2026-06-30,2026-07-31,92,92,3,0.0,0.0,0.0,0.13964432338532706,0.0,True,CLOSED,
BAC,9,2026-04-30,2026-04-30,2026-09-02,2026-08-31,2026-09-02,125,125,5,0.018250849169730972,0.01972809638880935,0.017880773093132324,0.17096894025767262,0.0030091850590171984,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
MAR,15,2026-04-30,2026-04-30,2026-04-30,2026-04-30,2026-05-29,29,29,1,0.0,0.0,0.0,0.03845835817472665,0.0,True,CLOSED,
MPWR,4,2026-04-30,2026-04-30,2026-06-30,2026-06-30,2026-07-31,92,92,3,0.0,0.0,0.0,-0.11668659194039999,0.0,False,CLOSED,
PNC,8,2026-04-30,2026-04-30,2026-07-31,2026-07-31,2026-08-31,123,123,4,0.010052722513505035,0.010053774044201817,0.010051762664448285,0.07457401292741062,0.0007932838955693989,True,CLOSED,
UNH,12,2026-04-30,2026-04-30,2026-09-02,2026-08-31,2026-09-02,125,125,5,0.15604240739435576,0.21191706329545784,0.026866111402020398,0.07876266413968036,0.004372122902825238,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
AMZN,11,2026-05-29,2026-05-29,2026-09-02,2026-08-31,2026-09-02,96,96,4,0.008077022041037454,0.010769910308729286,0.0,-0.057862910409759105,-0.0002516704366976884,False,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
AVGO,7,2026-05-29,2026-05-29,2026-05-29,2026-05-29,2026-06-30,32,32,1,0.0,0.0,0.0,-0.15448662781948796,0.0,False,CLOSED,
LRCX,8,2026-05-29,2026-05-29,2026-06-30,2026-06-30,2026-07-31,63,63,2,0.0,0.0,0.0,-0.07907475089971128,0.0,False,CLOSED,
MELI,7,2026-05-29,2026-05-29,2026-09-02,2026-08-31,2026-09-02,96,96,4,0.007809697091447677,0.02882759523853434,0.0008024128130529598,0.18336916649298995,0.0011591566483485942,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
QCOM,6,2026-05-29,2026-05-29,2026-05-29,2026-05-29,2026-06-30,32,32,1,0.0,0.0,0.0,-0.2638435577207666,0.0,False,CLOSED,
RTX,4,2026-05-29,2026-05-29,2026-07-31,2026-07-31,2026-08-31,94,94,3,0.002135780731017893,0.00586028278302433,7.02884490349979e-05,0.156239516271087,-0.00013595404225245035,True,CLOSED,
TXN,1,2026-05-29,2026-05-29,2026-05-29,2026-05-29,2026-06-30,32,32,1,0.0,0.0,0.0,-0.024895268038147345,0.0,False,CLOSED,
ANET,8,2026-06-30,2026-06-30,2026-07-31,2026-07-31,2026-08-31,62,62,2,0.0,0.0,0.0,0.15193075592620886,0.0,True,CLOSED,
ASML,5,2026-06-30,2026-06-30,2026-06-30,2026-06-30,2026-07-31,31,31,1,0.0,0.0,0.0,-0.18117658839777306,0.0,False,CLOSED,
ETN,5,2026-06-30,2026-06-30,2026-06-30,2026-06-30,2026-07-31,31,31,1,0.0,0.0,0.0,-0.025626544248769978,0.0,False,CLOSED,
LLY,4,2026-06-30,2026-06-30,2026-07-31,2026-07-31,2026-08-31,62,62,2,0.0269867063570188,0.026990230369574583,0.026983182344463015,-0.03560030291893801,-0.0009527447475473351,False,CLOSED,
SONY,10,2026-06-30,2026-06-30,2026-09-02,2026-08-31,2026-09-02,64,64,3,0.0375626174915739,0.08574652492191147,0.0,0.2288135730203149,0.0018199665380283121,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
WM,3,2026-06-30,2026-06-30,2026-06-30,2026-06-30,2026-07-31,31,31,1,0.02458972175907425,0.02458972175907425,0.02458972175907425,0.016466251294614542,0.0004049005377495677,True,CLOSED,
WMB,6,2026-06-30,2026-06-30,2026-06-30,2026-06-30,2026-07-31,31,31,1,0.009318706866538367,0.009318706866538367,0.009318706866538367,-0.037664723705886693,-0.0003509865194243167,False,CLOSED,
GE,6,2026-07-31,2026-07-31,2026-07-31,2026-07-31,2026-08-31,31,31,1,0.0036153389627188548,0.0036153389627188548,0.0036153389627188548,-0.06765355451337574,-0.0002445905315986313,False,CLOSED,
MDLZ,4,2026-07-31,2026-07-31,2026-07-31,2026-07-31,2026-08-31,31,31,1,0.02763822664203226,0.02763822664203226,0.02763822664203226,-0.003851736048423038,-0.00010645515387160165,False,CLOSED,
NOW,9,2026-07-31,2026-07-31,2026-09-02,2026-08-31,2026-09-02,33,33,2,0.009073042842467407,0.009073516965530668,0.009072568719404145,0.22916476754903026,0.002307763088524065,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
PSX,5,2026-07-31,2026-07-31,2026-09-02,2026-08-31,2026-09-02,33,33,2,0.0002391528807346311,0.0004783057614692622,0.0,0.20979783257140316,1.844709680583594e-05,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
ROP,1,2026-07-31,2026-07-31,2026-09-02,2026-08-31,2026-09-02,33,33,2,0.009699416110924033,0.0110884956778168,0.008310336544031264,0.060769975380862595,0.00046155448270174395,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
SCHW,3,2026-07-31,2026-07-31,2026-09-02,2026-08-31,2026-09-02,33,33,2,0.019025559529504,0.02313811829098763,0.014913000768020374,0.028506271958342433,0.00031611508094178225,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
USB,6,2026-07-31,2026-07-31,2026-07-31,2026-07-31,2026-08-31,31,31,1,0.0,0.0,0.0,-0.02269475525425979,0.0,False,CLOSED,
V,3,2026-07-31,2026-07-31,2026-09-02,2026-08-31,2026-09-02,33,33,2,1.3631931960195241e-10,2.7263863920390483e-10,0.0,0.03351265629704159,-6.971026075927228e-13,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
ACN,8,2026-09-02,2026-08-31,2026-09-02,2026-08-31,2026-09-02,0,0,1,0.0,0.0,0.0,-0.010961224131884939,0.0,False,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
ADBE,4,2026-09-02,2026-08-31,2026-09-02,2026-08-31,2026-09-02,0,0,1,0.0,0.0,0.0,-0.04440042221592899,0.0,False,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
AMGN,4,2026-09-02,2026-08-31,2026-09-02,2026-08-31,2026-09-02,0,0,1,0.007835407622584884,0.007835407622584884,0.007835407622584884,0.03014792804473676,0.000236221305206871,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
COP,6,2026-09-02,2026-08-31,2026-09-02,2026-08-31,2026-09-02,0,0,1,0.005333737390695247,0.005333737390695247,0.005333737390695247,0.035549786850308074,0.0001896132273547344,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
CRM,5,2026-09-02,2026-08-31,2026-09-02,2026-08-31,2026-09-02,0,0,1,4.3147356149417594e-05,4.3147356149417594e-05,4.3147356149417594e-05,-0.0023686256461167288,-1.0219993433764286e-07,False,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
DIS,8,2026-09-02,2026-08-31,2026-09-02,2026-08-31,2026-09-02,0,0,1,0.016913258019325177,0.016913258019325177,0.016913258019325177,0.003998143123890463,6.762162625255019e-05,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
MDT,1,2026-09-02,2026-08-31,2026-09-02,2026-08-31,2026-09-02,0,0,1,0.008947826647417228,0.008947826647417228,0.008947826647417228,0.016878088842172678,0.0001510222130994681,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
MSFT,1,2026-09-02,2026-08-31,2026-09-02,2026-08-31,2026-09-02,0,0,1,0.0,0.0,0.0,-0.02063908424046157,0.0,False,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
NEM,5,2026-09-02,2026-08-31,2026-09-02,2026-08-31,2026-09-02,0,0,1,0.006015631389477212,0.006015631389477212,0.006015631389477212,-0.007139409121962315,-4.294805361639644e-05,False,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
NVDA,10,2026-09-02,2026-08-31,2026-09-02,2026-08-31,2026-09-02,0,0,1,0.013971853508708066,0.013971853508708066,0.013971853508708066,0.016441728883426876,0.00022972142738913456,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
TMO,2,2026-09-02,2026-08-31,2026-09-02,2026-08-31,2026-09-02,0,0,1,0.0024363817389773342,0.0024363817389773342,0.0024363817389773342,-0.013871330249958347,-3.379585571632242e-05,False,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
TMUS,10,2026-09-02,2026-08-31,2026-09-02,2026-08-31,2026-09-02,0,0,1,0.01443801688186746,0.01443801688186746,0.01443801688186746,0.038018180655806644,0.0005489071341264232,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
